Student_ID,First_Name,Last_Name,Attendance ,Assignments_Avg,Participation_Score
S4556,Ahmed,Jones,54.65,69.39,8.51
S4557,Ali,Smith,81.06,95.05,0.53
S4558,Sara,Johnson,63.77,67.09,0.85
S4559,Sara,Smith,50.88,50.43,9.91
S4560,Sara,Brown,77.64,75.85,7.48
S4561,Liam,Davis,78.92,76.24,8.04
S4562,Maria,Smith,71.33,55.99,6.03
S4563,Liam,Brown,53.61,,4.2
S4564,Ahmed,Smith,94.67,89.17,6.29
S4565,Maria,Smith,80.57,51.84,0.93
S4566,John,Jones,55.79,74.48,7.58
S4567,Omar,Johnson,75.55,76.52,5.41
S4568,Sara,Davis,74.86,84.44,9.57
S4569,Liam,Johnson,53.02,51.87,6.37
S4570,John,Williams,80.34,79.28,1.52
S4571,Emma,Jones,,50.15,4.78
S4572,Liam,Jones,87.45,63.26,0.58
S4573,Ali,Johnson,60.15,74.98,7.45
S4574,Omar,Jones,93.11,,5.02
S4575,Ali,Johnson,67.13,56.33,3.7
S4576,Maria,Jones,97.33,58.46,9.69
S4577,Omar,Smith,53.59,83.46,9.41
S4578,Liam,Johnson,74.31,68.74,9.53
S4579,Ahmed,Johnson,79.86,81.17,2.21
S4580,John,Brown,62.38,99.87,7.29
S4581,Ahmed,Jones,88.57,99.34,9.45
S4582,Liam,Jones,81.34,67.69,5.71
S4583,Maria,Johnson,50.91,75.2,2.14
S4584,Ali,Smith,80.42,95.23,8.18
S4585,Omar,Smith,74.57,54.61,8.8
S4586,Ahmed,Davis,59.8,72.62,7.03
S4587,Liam,Smith,99.79,68.88,2.94
S4588,Ahmed,Jones,94.86,64.74,1.91
S4589,Liam,Brown,64.63,99.71,6.24
S4590,Ali,Johnson,77.05,86.68,4.83
S4591,Omar,Williams,65.83,69.44,6.69
S4592,John,Brown,88.77,91.45,1.12
S4593,Ali,Williams,96.52,74.48,1.36
S4594,Ahmed,Brown,67.94,93.64,3.63
S4595,John,Smith,,63.32,2.59
S4596,Liam,Jones,74.92,61.18,6.19
S4597,John,Williams,69.83,,3.68
S4598,Liam,Brown,96.92,76.92,6.84
S4599,Ali,Jones,75.52,64.57,7.69
S4600,Ahmed,Williams,73.37,57.36,1.87
S4601,Maria,Johnson,83.62,99.73,9.2
S4602,Ahmed,Brown,63.06,95.02,7.87
S4603,Liam,Johnson,66.24,81.75,6.27
S4604,Sara,Smith,,,9.09
S4605,Omar,Johnson,,96.77,2.66
S4606,Emma,Johnson,91.33,83.81,4.22
S4607,Maria,Davis,63.56,75.93,0.86
S4608,John,Brown,,94.1,4.56
S4609,Maria,Smith,,78.39,5.06
S4610,Omar,Johnson,,56.34,6.16
S4611,John,Jones,58.02,68.34,0.64
S4612,Omar,Williams,,72.3,0.32
S4613,John,Johnson,69.39,,4.2
S4614,Maria,Smith,57.98,82.96,1.89
S4615,John,Johnson,94.43,93.76,7.59
S4616,John,Williams,99.54,87.88,6.69
S4617,Sara,Smith,78.43,65.49,3.26
S4618,Ahmed,Brown,88.73,85.94,0.46
S4619,Ahmed,Smith,92.95,59.76,1.82
S4620,Emma,Brown,,70.41,6.92
S4621,Emma,Smith,52.21,90.3,9.9
S4622,Liam,Williams,57.88,80.6,3.26
S4623,Liam,Williams,53.55,91.27,8.02
S4624,Liam,Smith,50.49,62.74,8.67
S4625,Sara,Johnson,65.3,,0.48
S4626,Emma,Williams,69.62,60.12,9.16
S4627,Omar,Brown,62.05,,4.66
S4628,Liam,Brown,,71.68,9.64
S4629,Liam,Jones,76.49,77.82,5.39
S4630,Maria,Davis,63.67,,2.35
S4631,Ali,Davis,89.8,68.06,9.75
S4632,Omar,Davis,50.4,83.35,2.43
S4633,Liam,Brown,92.13,77.93,8.82
S4634,Liam,Jones,,77.45,1.73
S4635,Liam,Davis,85.81,75.54,6.75
S4636,Ali,Davis,86.68,97.19,4.11
S4637,Ali,Smith,96.68,96.73,9.72
S4638,Sara,Smith,60.45,68.01,1.85
S4639,Omar,Smith,99.73,67.59,4.09
S4640,Sara,Johnson,88.67,77.74,6.4
S4641,John,Davis,86.33,54.78,9.78
S4642,Ali,Johnson,68.05,65.15,3.04
S4643,Maria,Jones,77.29,61.54,3.97
S4644,Emma,Brown,82.7,61.17,4.62
S4645,Maria,Davis,81.02,81.93,2.53
S4646,Emma,Brown,85.25,69.22,8.17
S4647,Ali,Smith,54.12,58.56,0.92
S4648,Ali,Davis,67.78,,7.05
S4649,Ali,Williams,71.7,93.71,5.34
S4650,Sara,Johnson,63.03,,2.42
S4651,Omar,Johnson,58.63,69.54,4.93
S4652,Emma,Davis,56.95,52.85,8.3
S4653,Omar,Smith,68.32,55.34,4.45
S4654,Sara,Johnson,74.67,63.8,1.22
S4655,Sara,Smith,53.15,61,0.41
S4656,Ahmed,Jones,,93.7,7.78
S4657,Maria,Brown,88.26,99.32,3.3
S4658,Maria,Williams,86.54,90.83,9.31
S4659,John,Brown,58.64,,6.17
S4660,Liam,Brown,80.19,79.43,4.36
S4661,Sara,Jones,,88.5,5.64
S4662,Emma,Johnson,99.12,97.35,4.57
S4663,Ahmed,Williams,87.38,80.07,9.06
S4664,Ahmed,Johnson,78.79,57.73,4.58
S4665,Liam,Davis,92.54,58.19,1.04
S4666,Omar,Brown,57.75,79.19,5.97
S4667,Liam,Davis,50.76,66.67,6.23
S4668,Liam,Smith,84.51,95.51,7.65
S4669,Liam,Brown,54.92,80.58,9.33
S4670,Maria,Johnson,55.77,83.82,4.43
S4671,Sara,Brown,87.23,50.29,3.52
S4672,John,Smith,63.53,,4.91
S4673,Sara,Jones,81.43,71.56,9
S4674,Omar,Davis,95.87,85.29,9.8
S4675,Ali,Davis,65.82,69.13,9.71
S4676,Liam,Johnson,60.86,98.83,2.3
S4677,Sara,Brown,55.33,83.51,4.97
S4678,Omar,Johnson,56.52,83,2.59
S4679,Ali,Jones,53.11,95.97,3.68
S4680,Ali,Brown,54.38,99.76,0.32
S4681,Liam,Brown,71.6,59.89,1.61
S4682,John,Johnson,66.04,90.53,3.97
S4683,Emma,Johnson,85.33,58.12,3.65
S4684,Maria,Smith,93.51,72.85,2.79
S4685,Sara,Jones,89.24,55.01,2.3
S4686,Ali,Smith,76.53,81.17,7.49
S4687,Sara,Davis,55.12,73.43,2.95
S4688,Emma,Brown,85.49,81.43,7.07
S4689,Maria,Johnson,68.14,83.9,3.69
S4690,Emma,Brown,54.28,80.97,8.02
S4691,Maria,Brown,92.12,,1.67
S4692,Ahmed,Williams,66.91,91.85,1.58
S4693,Maria,Davis,60.91,77.58,6.8
S4694,Liam,Williams,93.57,74.49,9.15
S4695,John,Brown,95.11,99.35,1.43
S4696,Emma,Johnson,,64.18,0.74
S4697,Ali,Brown,67.74,76.4,9.35
S4698,Liam,Davis,78.98,84.12,1.17
S4699,Ahmed,Williams,86.67,56.26,2.5
S4700,John,Johnson,53.16,67.71,9.29
S4701,Sara,Brown,79.67,90.08,8.03
S4702,Liam,Jones,97.64,61.84,3.43
S4703,Emma,Davis,63.1,74.66,9.55
S4704,Omar,Davis,95.44,81.53,5.68
S4705,Omar,Jones,97.51,83.56,0.72
S4706,Ali,Brown,63.46,86.42,7.03
S4707,Maria,Davis,,93.3,5.37
S4708,Ali,Johnson,61.94,69.64,5.73
S4709,Omar,Brown,86.88,85.33,9.94
S4710,Sara,Brown,89.87,86.61,1.53
S4711,Ahmed,Williams,62.36,,6.57
S4712,Ahmed,Davis,85.79,98.41,4.59
S4713,Emma,Davis,90.61,93.26,2.72
S4714,Ahmed,Jones,67.93,,6.94
S4715,Emma,Williams,58.39,83.75,6.68
S4716,Liam,Williams,54.6,85.89,8.56
S4717,Emma,Davis,78.77,,8.79
S4718,Liam,Brown,98.9,93.19,5.62
S4719,Emma,Williams,91.15,84.51,3.26
S4720,Omar,Jones,71.79,82.91,5.3
S4721,Omar,Williams,76.83,61.04,3.59
S4722,Maria,Jones,63.98,70.39,2.77
S4723,Liam,Williams,58.15,71.7,5.52
S4724,John,Jones,74.1,86.68,6.58
S4725,Liam,Williams,,80.92,5.91
S4726,Emma,Williams,76.1,54.29,9.54
S4727,Emma,Johnson,97.64,65.38,2.99
S4728,John,Jones,80.19,73.65,3.72
S4729,Ali,Jones,80.29,86.84,6.68
S4730,Emma,Jones,56.4,87.18,6
S4731,Maria,Smith,99.82,74.53,0.02
S4732,Ahmed,Williams,88.64,55.85,3.12
S4733,Ahmed,Jones,93.86,64.65,2.54
S4734,Sara,Davis,70.72,62.73,8.4
S4735,Sara,Smith,75.11,89.05,8.66
S4736,Ahmed,Johnson,76.1,59,2.84
S4737,Ahmed,Jones,59.7,73.25,1.02
S4738,Omar,Jones,84.47,83.54,2.05
S4739,Maria,Smith,95.15,98.24,1.77
S4740,John,Williams,58.19,99.96,2.37
S4741,Sara,Davis,54.32,97.65,2.35
S4742,Omar,Johnson,86.91,85.91,4.8
S4743,Omar,Jones,63.66,87.32,3.2
S4744,John,Williams,81.19,87.96,5.6
S4745,Omar,Davis,84.79,93.13,3.44
S4746,Liam,Davis,66.1,97.59,8.15
S4747,Maria,Johnson,90.76,72.29,9.51
S4748,Ahmed,Brown,77.5,70.83,4.04
S4749,Emma,Davis,93.45,73.02,0.49
S4750,John,Brown,,82.99,2.4
S4751,Ahmed,Davis,93.43,88.77,1.02
S4752,Ahmed,Johnson,51.01,93.53,3.45
S4753,Ali,Smith,62.18,72.81,6.45
S4754,Liam,Johnson,54.5,68.17,5.19
S4755,John,Johnson,72.1,99.17,2.43
S4756,Omar,Smith,,61.59,7.67
S4757,Emma,Smith,73.38,,1.31
S4758,John,Williams,92.49,85.77,2.28
S4759,Omar,Davis,66.36,,6.76
S4760,Ahmed,Williams,66.98,69.97,1.97
S4761,Emma,Smith,94.78,64.62,6.79
S4762,Omar,Brown,71.29,58.44,9.77
S4763,Maria,Brown,,78.99,8.31
S4764,Omar,Johnson,61.83,68.68,1.6
S4765,Ali,Jones,97.44,,5.2
S4766,Liam,Johnson,78.73,59.79,4.22
S4767,Ahmed,Johnson,,88.39,9.92
S4768,Omar,Jones,54.48,65.74,9.64
S4769,Liam,Davis,74.63,67.14,1.27
S4770,Sara,Smith,95.05,62.61,9.09
S4771,Sara,Brown,93.85,71.72,1.93
S4772,Liam,Johnson,52.34,73.18,3.19
S4773,Liam,Jones,65.18,76.48,3.53
S4774,Ali,Williams,72.17,98.38,2.87
S4775,Maria,Johnson,58.61,95.23,8.53
S4776,Ahmed,Brown,86.5,80.47,3.3
S4777,John,Smith,59.23,51.95,8.17
S4778,Ali,Johnson,67.33,,9.94
S4779,Maria,Johnson,83.16,54.48,8.41
S4780,Liam,Davis,74.1,85.52,3.46
S4781,John,Jones,86.93,69.5,7.11
S4782,Liam,Williams,98.06,91.88,5.34
S4783,Liam,Williams,55.83,,7.87
S4784,Sara,Smith,85.48,70.86,1.53
S4785,Sara,Brown,61.52,73.03,6.38
S4786,John,Smith,70.72,79.51,7.74
S4787,Ali,Johnson,51.64,,7.61
S4788,Sara,Johnson,,96.37,9.64
S4789,Ahmed,Williams,,71.65,0.58
S4790,Liam,Brown,67.1,58.34,3.46
S4791,Emma,Jones,94.98,88.14,4.77
S4792,Omar,Brown,87.09,60.96,3.1
S4793,John,Johnson,98.61,57.18,3.1
S4794,John,Jones,79.95,78.14,1.76
S4795,Sara,Brown,62.09,83.57,8.13
S4796,Ali,Brown,66.38,,9.08
S4797,Liam,Jones,65.99,82.83,0.82
S4798,Ahmed,Johnson,66.32,55.78,1.55
S4799,Ali,Brown,83.65,73.8,2.28
S4800,Maria,Jones,76.54,67.85,5.09
S4801,Maria,Davis,,98.67,7.91
S4802,Emma,Davis,,52.48,0.71
S4803,Sara,Johnson,51.11,64.91,6.37
S4804,Sara,Jones,60.94,97.09,1.49
S4805,Sara,Davis,55.37,99.17,9.71
S4806,Emma,Jones,89.27,,8.99
S4807,Maria,Brown,55.62,53.8,9.5
S4808,Ali,Johnson,,78.07,1.06
S4809,Emma,Davis,69.28,70.01,4.88
S4810,Emma,Brown,53.67,90.32,1.65
S4811,Ali,Smith,90.64,52.75,6
S4812,Sara,Smith,78.98,59.86,2.33
S4813,Ahmed,Johnson,61.79,74.46,7.71
S4814,Ali,Davis,94.73,57.88,6.44
S4815,Maria,Davis,52.26,84.64,5.72
S4816,John,Davis,60.09,91.04,8.25
S4817,Liam,Jones,87.6,85.23,5
S4818,John,Brown,85.47,72.01,2.7
S4819,Omar,Davis,64.46,93.92,6.21
S4820,Omar,Brown,53.1,,9.57
S4821,Emma,Johnson,92.9,63.02,6.01
S4822,Liam,Davis,,74.48,6.3
S4823,John,Johnson,59.79,53.07,9.35
S4824,Ahmed,Davis,,54.78,5.15
S4825,Sara,Smith,95.51,69.87,9.96
S4826,Maria,Williams,52.18,97.19,1.6
S4827,Omar,Johnson,,95.42,5.37
S4828,Ahmed,Davis,78.62,73.3,2.13
S4829,Maria,Williams,71.27,,4.53
S4830,Maria,Johnson,87.2,58.91,1.71
S4831,Sara,Jones,98.29,68.88,2.23
S4832,Liam,Davis,61.46,,2.11
S4833,Emma,Jones,57.18,54.15,3.2
S4834,John,Smith,95.64,83.69,1.35
S4835,Sara,Davis,83.45,79.07,8.09
S4836,Ahmed,Smith,,64.56,2.21
S4837,Emma,Williams,,88.95,4.17
S4838,Ahmed,Johnson,87.28,88.8,0.16
S4839,Emma,Brown,88.65,74.55,1.05
S4840,Liam,Smith,95.99,54.83,8.96
S4841,Omar,Brown,71.34,95.92,8.37
S4842,Ahmed,Brown,64.67,83.43,8.41
S4843,Sara,Johnson,81.98,62.35,4.11
S4844,Emma,Williams,70.79,80.52,1.42
S4845,Emma,Johnson,79.73,70.25,1.08
S4846,Maria,Davis,71,81.77,6.06
S4847,Maria,Smith,57.65,73.69,8.28
S4848,Ali,Brown,73.47,74.27,9
S4849,Ahmed,Johnson,84.55,86.79,2.89
S4850,Maria,Johnson,89.96,,3.21
S4851,Ali,Johnson,74.67,54,1.01
S4852,Omar,Smith,58.26,53.27,7.74
S4853,Omar,Williams,70.73,65.25,2.76
S4854,Maria,Johnson,89.31,71.51,4.81
S4855,Ahmed,Smith,70.64,63.76,9.29
S4856,Emma,Brown,84.83,,7.52
S4857,John,Davis,75.36,59.76,0.53
S4858,Liam,Jones,62.06,,0.08
S4859,Ahmed,Smith,89.81,88.66,7.87
S4860,Liam,Jones,54.21,56.22,5.53
S4861,Sara,Johnson,76.24,82.54,7.2
S4862,Omar,Johnson,60.44,98.07,1.57
S4863,Maria,Smith,,59.64,8.72
S4864,Maria,Jones,75.15,95.47,7.73
S4865,Liam,Johnson,74.98,80.3,8.91
S4866,Emma,Brown,85.35,79.55,3.41
S4867,Liam,Williams,87.24,52.6,2.76
S4868,Sara,Williams,86.39,87.42,1.52
S4869,Emma,Johnson,70.48,73.91,9.3
S4870,Sara,Jones,81.58,86.06,1.77
S4871,John,Davis,78.85,90.46,1.19
S4872,Omar,Johnson,71.08,76.19,1.93
S4873,Maria,Davis,,63.18,7.71
S4874,Maria,Davis,97.36,57.08,8.9
S4875,John,Jones,59.64,58.03,8.11
S4876,Ali,Davis,,93.35,5.63
S4877,Omar,Brown,52.67,,9.94
S4878,Emma,Jones,65.42,69.23,0.69
S4879,John,Johnson,,66.71,8.67
S4880,Emma,Brown,81.32,93.27,4.28
S4881,Liam,Smith,56.56,73.88,4.55
S4882,Ahmed,Williams,,,1.28
S4883,Maria,Johnson,91.43,86.85,0.33
S4884,Emma,Johnson,,92.55,3.17
S4885,Sara,Johnson,72.92,54.93,1.75
S4886,Emma,Brown,96.65,62.66,4.83
S4887,Ahmed,Smith,91.54,56.77,1.47
S4888,Omar,Jones,74.97,73.18,1.38
S4889,Maria,Smith,85.09,,8.77
S4890,Liam,Brown,78.35,58.45,9.21
S4891,John,Johnson,79.4,56.51,9.64
S4892,Liam,Williams,66.55,80.73,6.81
S4893,Ahmed,Johnson,73.1,61.52,7.71
S4894,Maria,Jones,,73.97,8.36
S4895,Emma,Davis,67.87,52.56,6.59
S4896,Omar,Williams,84.79,84.03,3.3
S4897,Ali,Johnson,,77.07,1.56
S4898,Omar,Williams,98.15,82.37,2.37
S4899,Ali,Davis,77.79,63.77,8.4
S4900,Sara,Smith,80.33,63.93,6.96
S4901,Omar,Brown,59.29,90.07,4.56
S4902,Maria,Johnson,84.77,,0.29
S4903,Ali,Jones,53.53,78.99,2.66
S4904,John,Smith,64.23,81.41,7.29
S4905,Maria,Johnson,83.42,54.7,5.12
S4906,John,Smith,65.52,,4.36
S4907,Omar,Jones,52.49,88.5,3.14
S4908,John,Johnson,91.59,79.52,6.07
S4909,Ali,Davis,65.52,95.93,9.66
S4910,Maria,Davis,53.16,58.43,9.01
S4911,Emma,Jones,53.74,84.33,0.3
S4912,Ahmed,Williams,62.59,98.15,4.81
S4913,Ali,Jones,58.9,65.5,3.29
S4914,Ali,Williams,88.72,50.76,5.11
S4915,Emma,Johnson,66.08,86.74,6.06
S4916,Maria,Williams,90.23,50.35,2
S4917,Maria,Johnson,58.69,93.63,7.82
S4918,Liam,Johnson,74.64,52.82,4.75
S4919,Omar,Brown,84.4,82.64,9.92
S4920,John,Johnson,82.6,68.86,0.25
S4921,Omar,Williams,80.06,60.17,1.9
S4922,Emma,Brown,,,6.9
S4923,Omar,Brown,61.43,87.31,6.95
S4924,Emma,Johnson,74.69,67.02,5.82
S4925,Maria,Jones,94.2,64.21,9.72
S4926,John,Jones,53.89,86.8,4.15
S4927,Omar,Davis,52.79,91.83,4.17
S4928,Ali,Brown,61.67,85.79,9.1
S4929,Sara,Johnson,,82,5.38
S4930,Liam,Jones,62.99,61.4,3.54
S4931,Ahmed,Johnson,59.51,92.64,7.19
S4932,Ali,Johnson,72.94,87.48,6.2
S4933,Maria,Brown,80.68,75.86,3.06
S4934,Ahmed,Davis,62.43,75.58,2.98
S4935,Sara,Brown,,78.46,3.96
S4936,Sara,Smith,80.68,91.41,0.72
S4937,John,Jones,97.29,87.11,9.43
S4938,Ahmed,Jones,,92.81,1.83
S4939,John,Jones,89.15,75.36,1.94
S4940,Ali,Williams,,81.23,6.47
S4941,Emma,Johnson,63.61,92.73,7.24
S4942,Emma,Brown,72.71,61.62,7.37
S4943,Emma,Jones,90.36,72.2,3.75
S4944,Ahmed,Smith,72.81,81.03,8.73
S4945,Emma,Jones,92.34,,5.44
S4946,Ali,Davis,99.44,50.79,4.39
S4947,John,Johnson,53.6,60.63,8.1
S4948,Ahmed,Johnson,,,2.44
S4949,John,Brown,57.48,66.33,8.6
S4950,Ahmed,Williams,,64.09,5.39
S4951,John,Brown,56.55,79.51,9
S4952,Sara,Jones,93.53,94.28,2.02
S4953,John,Davis,51.16,81.85,9.36
S4954,Emma,Smith,65.79,62.08,6.88
S4955,Sara,Brown,59.23,93.19,6.18
S4956,John,Williams,96.58,81.6,4.22
S4957,Ahmed,Brown,83.47,60.95,9.56
S4958,Ahmed,Johnson,95.6,68.08,4.44
S4959,Liam,Jones,98.62,89.5,4.99
S4960,Ahmed,Jones,74.85,86.95,7.81
S4961,Maria,Jones,61.72,78.83,2.85
S4962,Ali,Jones,59.69,57.24,2.91
S4963,Ahmed,Jones,61.15,90.16,7.75
S4964,Sara,Jones,85.43,65.38,1.29
S4965,Liam,Smith,52.02,88.58,8.23
S4966,Ahmed,Williams,52.57,82.38,6.25
S4967,Maria,Jones,80.41,63.21,5.39
S4968,Emma,Williams,82.1,60.62,2.29
S4969,Sara,Davis,83.26,56.55,7.86
S4970,Maria,Jones,68.59,62.1,8.05
S4971,Emma,Brown,,57.89,4.83
S4972,Omar,Jones,76.68,80.85,3.89
S4973,Omar,Johnson,55.27,79.94,2.46
S4974,Sara,Smith,,,7.54
S4975,John,Brown,97.65,82.09,6.39
S4976,Ali,Brown,53,90.74,2.07
S4977,Liam,Johnson,69.57,95.68,7.94
S4978,Ali,Jones,74.38,61.52,8.82
S4979,Maria,Smith,57.32,,0.59
S4980,Emma,Brown,93.39,53.92,7.72
S4981,Ali,Smith,,56.01,8.53
S4982,Emma,Brown,89.15,82.72,9.92
S4983,Emma,Jones,83.55,74.33,2.38
S4984,Maria,Davis,79.9,,3.71
S4985,Maria,Brown,59.61,71.28,9.66
S4986,Maria,Davis,61.04,56.38,0.94
S4987,Ali,Brown,,93.6,5.24
S4988,Omar,Williams,62.04,54.14,5.07
S4989,Maria,Jones,67.27,59.45,6.07
S4990,Liam,Johnson,,63.85,3.31
S4991,Ali,Davis,68.32,99.76,9.26
S4992,Maria,Johnson,87.73,70.84,2.7
S4993,Ahmed,Jones,,75.09,6.5
S4994,Emma,Johnson,89.24,88.48,4.96
S4995,Liam,Jones,98.81,81.82,2.67
S4996,Maria,Johnson,61.99,92.07,1.89
S4997,Sara,Davis,,74.32,9.57
S4998,Emma,Williams,81.09,98.61,5.61
S4999,Emma,Johnson,90.86,89.84,6.04
S5000,Maria,Davis,82.58,70.07,7.83
S5001,Omar,Brown,,69.06,0.81
S5002,John,Jones,61.4,96.47,7.14
S5003,Omar,Smith,53.5,,1.65
S5004,Maria,Smith,76.78,,7.4
S5005,Emma,Jones,99.52,87.89,1.41
S5006,Liam,Williams,86.9,,8.32
S5007,Sara,Johnson,66.37,57.96,6.81
S5008,Liam,Williams,91.36,65.96,3.86
S5009,Liam,Smith,88.45,,3.59
S5010,Emma,Davis,64.08,50.91,1.49
S5011,Omar,Jones,50.72,71.87,9.04
S5012,Sara,Jones,55.91,87.79,1.19
S5013,Ali,Williams,93.87,58.21,4.72
S5014,Ahmed,Davis,91.83,53.23,2.37
S5015,Emma,Williams,64.76,91.8,9.96
S5016,Maria,Johnson,64.26,,5.86
S5017,Ali,Brown,89.64,58.83,1.5
S5018,Ahmed,Davis,96.89,90.32,6.68
S5019,Maria,Brown,88.96,82.91,9.92
S5020,Liam,Johnson,80.28,66.71,6.05
S5021,John,Brown,62.13,68.81,4.57
S5022,Maria,Smith,76.29,57.79,2.93
S5023,Sara,Brown,61.68,91.76,0.92
S5024,Sara,Johnson,90.4,75.45,2.28
S5025,John,Brown,69.35,77.85,5.54
S5026,Ali,Jones,91.68,94.17,7.54
S5027,Ahmed,Williams,69.08,50.79,8.78
S5028,Maria,Smith,91.21,53.35,7.94
S5029,Sara,Jones,66.67,58.08,1.25
S5030,Ali,Jones,,51.5,7.73
S5031,John,Johnson,,,5.82
S5032,Omar,Williams,53.51,81.69,4.69
S5033,Emma,Williams,97.41,60.54,5.73
S5034,Omar,Davis,78.68,57.47,0.08
S5035,Omar,Smith,75.39,57.28,0.68
S5036,Sara,Johnson,91.97,,5.26
S5037,Liam,Smith,93.29,84.68,1.74
S5038,Liam,Davis,76.11,79.27,5.46
S5039,John,Brown,96.36,66.12,3.54
S5040,Maria,Jones,53.24,71.65,9.07
S5041,Liam,Smith,55.66,54.47,9.5
S5042,Omar,Jones,,99.91,9.8
S5043,Liam,Johnson,67.7,87.75,8.99
S5044,Omar,Brown,73.21,81.07,9.86
S5045,Ahmed,Johnson,66.4,79.39,7.06
S5046,Sara,Brown,70.24,75.22,9.61
S5047,Sara,Brown,91.13,62.87,6.42
S5048,Maria,Jones,79.67,61.32,8.09
S5049,Liam,Johnson,99.87,,1.32
S5050,Liam,Johnson,89.34,53.51,6.83
S5051,Emma,Smith,63.68,53.72,9.31
S5052,Ali,Johnson,63.22,78.04,5.4
S5053,Ahmed,Smith,66.79,95.99,1.87
S5054,Sara,Williams,,95.71,5.27
S5055,Ahmed,Williams,51.36,50.54,7.07
S5056,Sara,Williams,61.51,55.37,7.7
S5057,Ahmed,Davis,95.25,79.15,5.24
S5058,John,Johnson,81.99,92.42,2.17
S5059,Omar,Davis,61.34,97.72,9.27
S5060,Sara,Johnson,60.96,93.03,7.74
S5061,Ahmed,Smith,93.13,83.88,2.71
S5062,Liam,Davis,94.69,60.03,8.12
S5063,Ali,Davis,62.81,53.63,3.48
S5064,John,Davis,71.03,52.38,3.12
S5065,John,Brown,91.73,,8.63
S5066,Ali,Smith,88.55,51.81,8.73
S5067,Ahmed,Williams,90.7,86.96,3.98
S5068,Liam,Smith,75.92,85.62,0.09
S5069,Maria,Brown,95.58,,1.87
S5070,Ali,Johnson,66.3,95.33,9.09
S5071,Ahmed,Smith,57.83,,8.99
S5072,Ali,Davis,85.44,95.22,4.53
S5073,Ali,Williams,76.97,95.08,3.04
S5074,Sara,Williams,92.73,59.85,3.03
S5075,Ahmed,Johnson,54.06,69.03,8.97
S5076,Maria,Smith,92.18,56.73,3.25
S5077,Omar,Brown,64.66,88.75,5.12
S5078,Sara,Johnson,82.74,75.21,7.31
S5079,Ali,Smith,52.01,,2.09
S5080,Omar,Jones,80.48,,2.54
S5081,Emma,Williams,85.86,,3.58
S5082,Omar,Brown,68.44,99.46,6.54
S5083,Ali,Davis,,83.27,8.17
S5084,Ali,Brown,76.88,53.44,5.47
S5085,Liam,Davis,91.66,79.42,1.33
S5086,Ahmed,Brown,66.18,58.99,4.46
S5087,Ahmed,Williams,62.62,51.53,1.28
S5088,Sara,Davis,,66.75,0.88
S5089,Maria,Smith,97.46,,5.9
S5090,Sara,Davis,67.96,,9.56
S5091,John,Johnson,,68.68,8.38
S5092,Ali,Smith,,86.65,7.74
S5093,Omar,Johnson,84.96,50.81,7.27
S5094,Emma,Brown,56.43,50.74,8.97
S5095,Ali,Smith,99.25,51.47,7.53
S5096,Ali,Brown,80.4,60.97,6.27
S5097,Sara,Jones,75.04,68.7,3.65
S5098,Emma,Brown,69.11,80.39,1.01
S5099,Emma,Brown,94.93,99.3,4.61
S5100,Emma,Johnson,62.2,67.72,9.25
S5101,Sara,Davis,64.29,52.78,5.83
S5102,Ali,Jones,56.12,59.75,1.85
S5103,Sara,Brown,87.96,94.89,6.49
S5104,Ahmed,Brown,79.78,,4.65
S5105,Ahmed,Jones,80.45,89.51,9.31
S5106,Sara,Jones,60.92,56.21,1.61
S5107,Emma,Smith,82.56,,7.12
S5108,Liam,Johnson,88.27,55.61,6.82
S5109,Ali,Jones,67.89,92.86,9.84
S5110,Sara,Jones,90.07,60.5,5.65
S5111,Sara,Williams,67.44,82.16,8.72
S5112,Sara,Davis,87.91,75.81,0.25
S5113,Liam,Jones,51.69,77.22,1.23
S5114,Liam,Johnson,,59.77,3.46
S5115,John,Davis,98.48,81.76,6.19
S5116,Ahmed,Davis,99.06,52.16,4.49
S5117,Omar,Brown,64.09,99.67,2.03
S5118,Emma,Brown,72.07,51.34,5.89
S5119,Maria,Brown,53.15,52.51,5.67
S5120,Liam,Brown,93.67,66.23,5.24
S5121,Omar,Williams,78.43,91.58,0.91
S5122,Liam,Jones,69.26,62.86,9.27
S5123,Emma,Brown,55.64,73.6,5.92
S5124,Maria,Smith,97.34,,2.64
S5125,John,Brown,76.51,,6.87
S5126,Sara,Jones,64.15,80.4,3.18
S5127,John,Brown,67.51,,5.06
S5128,Liam,Williams,63.53,84.71,3.41
S5129,John,Johnson,80.09,89.27,8.8
S5130,Omar,Johnson,96.5,92.52,9.94
S5131,Ali,Jones,,56.69,1.61
S5132,Liam,Johnson,73.02,72.78,0.24
S5133,Liam,Johnson,91.32,97.35,2.19
S5134,Omar,Smith,71.16,88.6,5.9
S5135,Ahmed,Jones,62.62,55.85,1.74
S5136,Maria,Jones,99.17,75.13,8.11
S5137,Sara,Johnson,65.19,96.12,4.09
S5138,Omar,Johnson,66.19,72,6.11
S5139,Maria,Johnson,99.48,91.87,4.56
S5140,Emma,Davis,56.7,74.79,9.03
S5141,Maria,Williams,88.03,55.34,0.35
S5142,Emma,Brown,96.79,57.39,7.29
S5143,Omar,Williams,75.59,52.33,6.52
S5144,Liam,Jones,50.13,59.77,6.5
S5145,Liam,Smith,68.75,94.68,4.14
S5146,Ahmed,Brown,55.58,82.51,0.16
S5147,Omar,Smith,70.81,86.94,6.89
